Sim_ID,W_Grid,W_Cap,W_Social,W_Env,GLOBAL_PERFORMANCE_INDEX,Total_Capex,Total_Revenue_Daily,ROI_10y_Pct,LCOE_USD_kWh,Windfall_Profit_Index,Revenue_Volatility,Self_Sufficiency_Pct,Peak_Coincidence_Pct,Voltage_Deviation_Avg,CO2_Avoided_Tons_Year,Social_Equity_Pct,Gini_Incentivo,Revenue_Disparity_Ratio,Subsidy_Intensity,Private_Investment_Leverage,Incentivized_Carbon_Cost,Grid_Congestion_Max_Pct,Tech_Losses_Total_kWh,Score_ROI_10y_Pct,Score_LCOE_USD_kWh,Score_Windfall_Profit_Index,Score_Revenue_Volatility,Score_Grid_Congestion_Max_Pct,Score_Tech_Losses_Total_kWh,Score_Voltage_Deviation_Avg,Score_Self_Sufficiency_Pct,Score_Peak_Coincidence_Pct,Score_Social_Equity_Pct,Score_CO2_Avoided_Tons_Year,Score_Subsidy_Intensity,Score_Incentivized_Carbon_Cost,Score_Private_Investment_Leverage,Score_Revenue_Disparity_Ratio,Score_Gini_Incentivo
20260128_163728,0.0000,0.0000,0.0000,0.0000,48.6405,1307252.3727,356.7074,-0.4032,0.0396,-1.2016,67.1459,49.9631,31.8330,0.0169,568.1838,59.6919,0.2866,1.0000,-12.0504,0.0000,-0.0000,2.7761,0.4822,0.0000,50.0000,100.0000,0.0034,83.3152,96.6244,39.9851,50.0000,50.0000,42.0816,50.0000,100.0000,100.0000,0.0000,0.0000,16.2376
20260128_163922,0.0000,0.0000,0.0000,0.2500,57.0566,1307252.3727,683.1282,90.7373,0.0396,44.3687,67.1459,49.9631,31.8330,0.0169,568.1838,67.1556,0.1857,1.0000,48.0620,1.3723,167.6562,2.2033,0.4667,6.0765,50.0000,93.9235,0.0034,96.2904,97.3795,43.2788,50.0000,50.0000,52.8061,50.0000,93.9235,80.4297,100.0000,0.0000,48.7943
20260128_164005,0.0000,0.0000,0.0000,0.5000,47.2767,1307252.3727,1009.5490,181.8778,0.0396,89.9389,67.1459,49.9631,31.8330,0.0169,568.1838,49.1028,0.2363,1.0000,108.1744,0.6097,377.3481,2.8723,0.5356,12.1530,50.0000,87.8470,0.0034,81.1355,94.0254,33.7175,50.0000,50.0000,26.8662,50.0000,87.8470,55.9527,44.4301,0.0000,32.4490
20260128_164110,0.0000,0.0000,0.0000,0.7500,47.0646,1307252.3727,1335.9698,273.0182,0.0396,135.5091,67.1459,49.9631,31.8330,0.0169,568.1838,46.0967,0.1223,1.0000,168.2868,0.3919,587.0401,2.9231,0.4952,18.2295,50.0000,81.7705,0.0034,79.9833,95.9918,43.4424,50.0000,50.0000,22.5468,50.0000,81.7705,31.4756,28.5596,0.0000,69.2601
20260128_164240,0.0000,0.0000,0.0000,1.0000,44.3759,1307252.3727,1662.3906,364.1587,0.0396,181.0794,67.1459,49.9631,31.8330,0.0169,568.1838,55.8625,0.1596,1.0000,228.3992,0.2888,796.7321,2.8277,0.4843,24.3060,50.0000,75.6940,0.0034,82.1452,96.5243,33.8216,50.0000,50.0000,36.5791,50.0000,75.6940,6.9985,21.0430,0.0000,57.2052
20260128_164347,0.0000,0.0000,0.2500,0.0000,64.0295,1307252.3727,695.0433,94.0641,0.0396,46.0321,66.2588,49.9631,31.8330,0.0170,568.1838,100.0000,0.2113,1.9485,50.2562,1.3124,0.0000,2.5129,0.4945,6.2983,50.0000,93.7017,67.5678,89.2768,96.0258,16.7212,50.0000,50.0000,100.0000,50.0000,93.7017,100.0000,95.6339,25.0000,40.5442
20260128_164450,0.0000,0.0000,0.2500,0.2500,62.2957,1307252.3727,1021.4641,185.2046,0.0396,91.6023,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.4953,110.3686,0.5976,192.5012,3.3449,0.6981,12.3748,50.0000,87.6252,67.5678,70.4290,86.1255,58.5874,50.0000,50.0000,100.0000,50.0000,87.6252,77.5296,43.5468,13.0542,92.2661
20260128_164601,0.0000,0.0000,0.2500,0.5000,57.7046,1307252.3727,1347.8849,276.3451,0.0396,137.1725,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1866,1.3351,170.4810,0.3869,396.4629,2.6715,0.4734,18.4513,50.0000,81.5487,67.5678,85.6843,97.0522,52.1710,50.0000,50.0000,100.0000,50.0000,81.5487,53.7214,28.1920,8.8333,48.5026
20260128_164700,0.0000,0.0000,0.2500,0.7500,55.2606,1307252.3727,1674.3057,367.4855,0.0396,182.7428,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1229,1.2533,230.5934,0.2860,603.2897,2.5819,0.5104,24.5278,50.0000,75.4722,67.5678,87.7131,95.2546,32.0149,50.0000,50.0000,100.0000,50.0000,75.4722,29.5788,20.8427,6.6751,69.0504
20260128_164800,0.0000,0.0000,0.2500,1.0000,49.2264,1307252.3727,2000.7264,458.6260,0.0396,228.3130,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.2503,1.2035,290.7058,0.2269,811.2626,3.6916,0.7390,30.6043,50.0000,69.3957,67.5678,62.5755,84.1325,48.8253,50.0000,50.0000,100.0000,50.0000,69.3957,5.3024,16.5329,5.3644,27.9254
20260128_164856,0.0000,0.0000,0.5000,0.0000,64.5908,1307252.3727,1033.3791,188.5314,0.0396,93.2657,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1765,2.8970,112.5629,0.5859,0.0000,2.7259,0.5159,12.5966,50.0000,87.4034,86.6939,84.4506,94.9845,35.4572,50.0000,50.0000,100.0000,50.0000,87.4034,100.0000,42.6979,50.0000,51.7659
20260128_164944,0.0000,0.0000,0.5000,0.2500,63.2888,1307252.3727,1359.7999,279.6719,0.0396,138.8359,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1277,1.9905,172.6752,0.3820,200.7828,3.2686,0.6205,18.6731,50.0000,81.3269,86.6939,72.1584,89.8989,84.5130,50.0000,50.0000,100.0000,50.0000,81.3269,76.5629,27.8337,26.1084,67.5249
20260128_165049,0.0000,0.0000,0.5000,0.5000,56.1138,1307252.3727,1686.2207,370.8123,0.0396,184.4062,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1763,1.6703,232.7876,0.2833,406.0202,3.2467,0.6546,24.7496,50.0000,75.2504,86.6939,72.6544,88.2397,32.2305,50.0000,50.0000,100.0000,50.0000,75.2504,52.6058,20.6463,17.6667,51.8335
20260128_165206,0.0000,0.0000,0.5000,0.7500,58.6511,1307252.3727,2012.6415,461.9528,0.0396,229.9764,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1344,1.5065,292.9000,0.2252,613.0395,2.7046,0.5498,30.8261,50.0000,69.1739,86.6939,84.9348,93.3379,80.7361,50.0000,50.0000,100.0000,50.0000,69.1739,28.4407,16.4090,13.3501,65.3413
20260128_165305,0.0000,0.0000,0.5000,1.0000,54.6516,1307252.3727,2339.0623,553.0933,0.0396,275.5466,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.0900,1.4070,353.0124,0.1868,820.9496,3.0391,0.9623,36.9026,50.0000,63.0974,86.6939,77.3561,73.2734,65.8216,50.0000,50.0000,100.0000,50.0000,63.0974,4.1717,13.6148,10.7288,79.6681
20260128_165408,0.0000,0.0000,0.7500,0.0000,63.3078,1307252.3727,1371.7149,282.9987,0.0396,140.4993,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.2978,3.8455,174.8695,0.3772,0.0000,2.8518,0.5238,18.8949,50.0000,81.1051,95.2488,81.5988,94.6027,45.2862,50.0000,50.0000,100.0000,50.0000,81.1051,100.0000,27.4845,75.0000,12.5991
20260128_165457,0.0000,0.0000,0.7500,0.2500,65.4153,1307252.3727,1698.1357,374.1392,0.0396,186.0696,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.0531,2.4858,234.9819,0.2807,204.9237,2.9449,0.5447,24.9714,50.0000,75.0286,95.2488,79.4911,93.5824,76.0223,50.0000,50.0000,100.0000,50.0000,75.0286,76.0795,20.4535,39.1626,91.5766
20260128_165540,0.0000,0.0000,0.7500,0.5000,57.7404,1307252.3727,2024.5565,465.2796,0.0396,231.6398,65.8954,49.9631,31.8330,0.0170,568.1838,100.0000,0.1221,2.0054,295.0943,0.2235,411.7547,2.9552,0.5271,31.0479,50.0000,68.9521,95.2488,79.2569,94.4414,21.8885,50.0000,50.0000,100.0000,50.0000,68.9521,51.9364,16.2870,26.5000,69.3361
20260128_165722,0.0000,0.0000,0.7500,0.7500,56.2315,1307252.3727,2350.9773,556.4201,0.0396,277.2100,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.1621,1.7598,355.2067,0.1857,619.5393,2.5623,0.5975,37.1244,50.0000,62.8756,95.2488,88.1578,91.0170,44.7658,50.0000,50.0000,100.0000,50.0000,62.8756,27.6820,13.5307,20.0252,56.4016
20260128_165818,0.0000,0.0000,0.7500,1.0000,54.0384,1307252.3727,2677.3981,647.5606,0.0396,322.7803,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.1219,1.6106,415.3191,0.1588,827.8689,3.4024,0.8558,43.2009,50.0000,56.7991,95.2488,69.1269,78.4523,64.5799,50.0000,50.0000,100.0000,50.0000,56.7991,3.3640,11.5723,16.0931,69.3780
20260128_165910,0.0000,0.0000,1.0000,0.0000,72.0159,1307252.3727,1710.0507,377.4660,0.0396,187.7330,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.0314,4.7940,237.1761,0.2781,0.0000,2.3566,0.5218,25.1932,50.0000,74.8068,100.0000,92.8183,94.6984,71.0706,50.0000,50.0000,100.0000,50.0000,74.8068,100.0000,20.2643,100.0000,98.5953
20260128_170014,0.0000,0.0000,1.0000,0.2500,63.7945,1307252.3727,2036.4715,468.6064,0.0396,233.3032,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,2.9811,297.2885,0.2219,207.4082,2.4760,0.4932,31.2697,50.0000,68.7303,100.0000,90.1133,96.0891,55.0186,50.0000,50.0000,100.0000,50.0000,68.7303,75.7895,16.1668,52.2168,66.5884
20260128_170114,0.0000,0.0000,1.0000,0.5000,58.5819,1307252.3727,2362.8923,559.7469,0.0396,278.8734,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.1663,2.3405,357.4009,0.1845,415.5776,3.1081,0.6125,37.3462,50.0000,62.6538,100.0000,75.7937,90.2880,53.2565,50.0000,50.0000,100.0000,50.0000,62.6538,51.4902,13.4476,35.3333,55.0472
20260128_170222,0.0000,0.0000,1.0000,0.7500,55.1014,1307252.3727,2689.3131,650.8874,0.0396,324.4437,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.1761,2.0130,417.5133,0.1580,624.1820,3.4024,0.8498,43.4227,50.0000,56.5773,100.0000,69.1260,78.7454,59.9182,50.0000,50.0000,100.0000,50.0000,56.5773,27.1401,11.5115,26.7003,51.9033
20260128_170351,0.0000,0.0000,1.0000,1.0000,48.8363,1307252.3727,3015.7339,742.0278,0.0396,370.0139,65.8330,49.9631,31.8330,0.0170,568.1838,100.0000,0.2681,1.8141,477.6257,0.1381,833.0584,2.9239,0.5271,49.4992,50.0000,50.5008,100.0000,79.9661,94.4385,0.0000,50.0000,50.0000,100.0000,50.0000,50.5008,2.7582,10.0627,21.4575,22.1975
20260128_170533,0.0000,0.2500,0.0000,0.0000,58.2798,1307252.3727,683.1282,90.7373,0.0396,44.3687,67.1459,49.9631,31.8330,0.0169,568.1838,67.1556,0.1857,1.0000,48.0620,1.3723,0.0000,2.2033,0.4667,6.0765,50.0000,93.9235,0.0034,96.2904,97.3795,43.2788,50.0000,50.0000,52.8061,50.0000,93.9235,100.0000,100.0000,0.0000,48.7943
20260128_181245,0.0000,0.2500,0.0000,0.2500,53.7639,1307252.3727,1009.5490,181.8778,0.0396,89.9389,67.1459,49.9631,31.8330,0.0169,568.1838,55.9389,0.1239,1.0000,108.1744,0.6097,188.6741,2.4439,0.5239,12.1530,50.0000,87.8470,0.0034,90.8397,94.5949,59.1004,50.0000,50.0000,36.6889,50.0000,87.8470,77.9763,44.4301,0.0000,68.7411
20260128_181343,0.0000,0.2500,0.0000,0.5000,47.4971,1307252.3727,1335.9698,273.0182,0.0396,135.5091,67.1459,49.9631,31.8330,0.0169,568.1838,50.1093,0.1570,1.0000,168.2868,0.3919,391.3601,2.9552,0.7056,18.2295,50.0000,81.7705,0.0034,79.2569,85.7567,43.9331,50.0000,50.0000,28.3124,50.0000,81.7705,54.3171,28.5596,0.0000,58.0438
20260128_181452,0.0000,0.2500,0.0000,0.7500,47.1498,1307252.3727,1662.3906,364.1587,0.0396,181.0794,67.1459,49.9631,31.8330,0.0169,568.1838,45.0657,0.1223,1.0000,228.3992,0.2888,597.5491,2.9231,0.5006,24.3060,50.0000,75.6940,0.0034,79.9833,95.7278,61.3903,50.0000,50.0000,21.0653,50.0000,75.6940,30.2489,21.0430,0.0000,69.2400
20260128_181632,0.0000,0.2500,0.0000,1.0000,44.0415,1307252.3727,1988.8114,455.2992,0.0396,226.6496,67.1459,49.9631,31.8330,0.0169,568.1838,41.4167,0.1354,1.0000,288.5116,0.2286,805.1393,2.4561,0.4468,30.3825,50.0000,69.6175,0.0034,90.5640,98.3453,42.5948,50.0000,50.0000,15.8221,50.0000,69.6175,6.0172,16.6586,0.0000,65.0410
20260128_181729,0.0000,0.2500,0.2500,0.0000,63.6110,1307252.3727,1021.4641,185.2046,0.0396,91.6023,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1239,1.4953,110.3686,0.5976,0.0000,2.7262,0.6438,12.3748,50.0000,87.6252,67.5678,84.4438,88.7621,64.0446,50.0000,50.0000,100.0000,50.0000,87.6252,100.0000,43.5468,13.0542,68.7315
20260128_181931,0.0000,0.2500,0.2500,0.2500,59.6338,1307252.3727,1347.8849,276.3451,0.0396,137.1725,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1521,1.3351,170.4810,0.3869,198.2314,2.8632,0.5772,18.4513,50.0000,81.5487,67.5678,81.3421,92.0023,58.1636,50.0000,50.0000,100.0000,50.0000,81.5487,76.8607,28.1920,8.8333,59.6295
20260128_182034,0.0000,0.2500,0.2500,0.5000,58.7152,1307252.3727,1674.3057,367.4855,0.0396,182.7428,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1220,1.2533,230.5934,0.2860,402.1932,3.0891,0.6260,24.5278,50.0000,75.4722,67.5678,76.2237,89.6300,80.6171,50.0000,50.0000,100.0000,50.0000,75.4722,53.0525,20.8427,6.6751,69.3616
20260128_182137,0.0000,0.2500,0.2500,0.7500,56.3137,1307252.3727,2000.7264,458.6260,0.0396,228.3130,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1220,1.2035,290.7058,0.2269,608.4469,2.5498,0.5652,30.6043,50.0000,69.3957,67.5678,88.4404,92.5875,62.8104,50.0000,50.0000,100.0000,50.0000,69.3957,28.9768,16.5329,5.3644,69.3431
20260128_182244,0.0000,0.2500,0.2500,1.0000,53.4363,1307252.3727,2327.1472,549.7664,0.0396,273.8832,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1180,1.1701,350.8182,0.1880,815.8468,2.8657,0.5627,36.6808,50.0000,63.3192,67.5678,81.2854,92.7100,56.4907,50.0000,50.0000,100.0000,50.0000,63.3192,4.7673,13.7000,4.4839,70.6562
20260128_182351,0.0000,0.2500,0.5000,0.0000,63.6307,1307252.3727,1359.7999,279.6719,0.0396,138.8359,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1223,1.9905,172.6752,0.3820,0.0000,2.9231,0.6009,18.6731,50.0000,81.3269,86.6939,79.9833,90.8491,56.0446,50.0000,50.0000,100.0000,50.0000,81.3269,100.0000,27.8337,26.1084,69.2513
20260128_182453,0.0000,0.2500,0.5000,0.2500,60.6381,1307252.3727,1686.2207,370.8123,0.0396,184.4062,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1114,1.6703,232.7876,0.2833,203.0101,2.6469,0.4681,24.7496,50.0000,75.2504,86.6939,86.2419,97.3121,37.3160,50.0000,50.0000,100.0000,50.0000,75.2504,76.3029,20.6463,17.6667,72.7793
20260128_182544,0.0000,0.2500,0.5000,0.5000,58.5017,1307252.3727,2012.6415,461.9528,0.0396,229.9764,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1293,1.5065,292.9000,0.2252,408.6930,2.7932,0.5229,30.8261,50.0000,69.1739,86.6939,82.9281,94.6436,53.5390,50.0000,50.0000,100.0000,50.0000,69.1739,52.2938,16.4090,13.3501,66.9956
20260128_182751,0.0000,0.2500,0.5000,0.7500,50.8608,1307252.3727,2339.0623,553.0933,0.0396,275.5466,66.0077,49.9631,31.8330,0.0170,568.1838,100.0000,0.2601,1.4070,353.0124,0.1868,615.7122,2.7002,0.5614,36.9026,50.0000,63.0974,86.6939,85.0337,92.7723,8.9145,50.0000,50.0000,100.0000,50.0000,63.0974,28.1287,13.6148,10.7288,24.7888
20260128_182910,0.0000,0.2500,0.5000,1.0000,55.4718,1307252.3727,2665.4831,644.2337,0.0396,321.1169,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.0955,1.3402,413.1248,0.1597,823.4951,3.2774,0.6029,42.9791,50.0000,57.0209,86.6939,71.9579,90.7518,78.7361,50.0000,50.0000,100.0000,50.0000,57.0209,3.8745,11.6338,8.9679,77.9124
20260128_183018,0.0000,0.2500,0.7500,0.0000,62.3603,1307252.3727,1698.1357,374.1392,0.0396,186.0696,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.1890,2.4858,234.9819,0.2807,0.0000,2.4582,0.5192,24.9714,50.0000,75.0286,95.2488,90.5158,94.8227,34.7955,50.0000,50.0000,100.0000,50.0000,75.0286,100.0000,20.4535,39.1626,47.7367
20260128_183122,0.0000,0.2500,0.7500,0.2500,59.0173,1307252.3727,2024.5565,465.2796,0.0396,231.6398,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.1851,2.0054,295.0943,0.2235,205.8773,3.1213,0.6248,31.0479,50.0000,68.9521,95.2488,75.4939,89.6886,47.1450,50.0000,50.0000,100.0000,50.0000,68.9521,75.9682,16.2870,26.5000,48.9928
20260128_183242,0.0000,0.2500,0.7500,0.5000,58.2398,1307252.3727,2350.9773,556.4201,0.0396,277.2100,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.1201,1.7598,355.2067,0.1857,413.0262,3.2396,0.6717,37.1244,50.0000,62.8756,95.2488,72.8148,87.4061,58.1710,50.0000,50.0000,100.0000,50.0000,62.8756,51.7880,13.5307,20.0252,69.9766
20260128_183434,0.0000,0.2500,0.7500,0.7500,52.0541,1307252.3727,2677.3981,647.5606,0.0396,322.7803,65.8954,49.9631,31.8330,0.0170,568.1838,100.0000,0.1991,1.6106,415.3191,0.1588,620.9017,3.3498,0.6504,43.2009,50.0000,56.7991,95.2488,70.3190,88.4427,22.4015,50.0000,50.0000,100.0000,50.0000,56.7991,27.5230,11.5723,16.0931,44.4665
20260128_183548,0.0000,0.2500,0.7500,1.0000,48.7890,1307252.3727,3003.8189,738.7010,0.0396,368.3505,65.8954,49.9631,31.8330,0.0169,568.1838,100.0000,0.2491,1.5104,475.4315,0.1387,829.2313,4.2111,0.8178,49.2774,50.0000,50.7226,95.2488,50.8079,80.3038,48.4535,50.0000,50.0000,100.0000,50.0000,50.7226,3.2049,10.1091,13.4518,28.3211
20260128_183730,0.0000,0.2500,1.0000,0.0000,62.0763,1307252.3727,2036.4715,468.6064,0.0396,233.3032,65.8330,49.9631,31.8330,0.0170,568.1838,100.0000,0.1785,2.9811,297.2885,0.2219,0.0000,2.5518,0.5496,31.2697,50.0000,68.7303,100.0000,88.3964,93.3445,23.2565,50.0000,50.0000,100.0000,50.0000,68.7303,100.0000,16.1668,52.2168,51.1098
20260128_183835,0.0000,0.2500,1.0000,0.2500,62.2776,1307252.3727,2362.8923,559.7469,0.0396,278.8734,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.1217,2.3405,357.4009,0.1845,207.7888,2.2594,0.4872,37.3462,50.0000,62.6538,100.0000,95.0197,96.3795,48.4089,50.0000,50.0000,100.0000,50.0000,62.6538,75.7451,13.4476,35.3333,69.4539
20260128_183955,0.0000,0.2500,1.0000,0.5000,55.8238,1307252.3727,2689.3131,650.8874,0.0396,324.4437,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.2015,2.0130,417.5133,0.1580,416.1214,4.1193,0.8795,43.4227,50.0000,56.5773,100.0000,52.8876,77.2988,73.0929,50.0000,50.0000,100.0000,50.0000,56.5773,51.4267,11.5115,26.7003,43.6858
20260128_184105,0.0000,0.2500,1.0000,0.7500,55.1050,1307252.3727,3015.7339,742.0278,0.0396,370.0139,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.1734,1.8141,477.6257,0.1381,624.7938,3.2524,0.6179,49.4992,50.0000,50.5008,100.0000,72.5247,90.0239,57.2714,50.0000,50.0000,100.0000,50.0000,50.5008,27.0687,10.0627,21.4575,52.7706
20260128_184209,0.0000,0.2500,1.0000,1.0000,57.9875,1307252.3727,3342.1547,833.1683,0.0396,415.5841,65.8330,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.6805,537.7381,0.1227,833.6928,2.0395,0.4341,55.5757,50.0000,44.4243,100.0000,100.0000,98.9646,62.5874,50.0000,50.0000,100.0000,50.0000,44.4243,2.6842,8.9378,17.9357,92.2661
20260128_184316,0.0000,0.5000,0.0000,0.0000,55.1403,1307252.3727,1009.5490,181.8778,0.0396,89.9389,67.1459,49.9631,31.8330,0.0169,568.1838,55.9389,0.1239,1.0000,108.1744,0.6097,0.0000,2.4439,0.5239,12.1530,50.0000,87.8470,0.0034,90.8397,94.5949,59.1004,50.0000,50.0000,36.6889,50.0000,87.8470,100.0000,44.4301,0.0000,68.7411
20260128_184425,0.0000,0.5000,0.0000,0.2500,45.8809,1307252.3727,1335.9698,273.0182,0.0396,135.5091,67.1459,49.9631,31.8330,0.0170,568.1838,49.5896,0.2743,1.0000,168.2868,0.3919,195.6800,2.0917,0.4143,18.2295,50.0000,81.7705,0.0034,98.8181,99.9280,0.1115,50.0000,50.0000,27.5657,50.0000,81.7705,77.1585,28.5596,0.0000,20.1786
20260128_184530,0.0000,0.5000,0.0000,0.5000,51.2391,1307252.3727,1662.3906,364.1587,0.0396,181.0794,67.1459,49.9631,31.8330,0.0169,568.1838,56.0146,0.0510,1.0000,228.3992,0.2888,398.3660,2.6200,0.5480,24.3060,50.0000,75.6940,0.0034,86.8511,93.4254,60.2454,50.0000,50.0000,36.7976,50.0000,75.6940,53.4993,21.0430,0.0000,92.2661
20260128_184643,0.0000,0.5000,0.0000,0.7500,44.3482,1307252.3727,1988.8114,455.2992,0.0396,226.6496,67.1459,49.9631,31.8330,0.0169,568.1838,54.7337,0.2302,1.0000,288.5116,0.2286,603.8544,2.5494,0.5300,30.3825,50.0000,69.6175,0.0034,88.4491,94.3012,41.6580,50.0000,50.0000,34.9572,50.0000,69.6175,29.5129,16.6586,0.0000,34.4138
20260128_184808,0.0000,0.5000,0.0000,1.0000,43.4872,1307252.3727,2315.2322,546.4396,0.0396,272.2198,67.1459,49.9631,31.8330,0.0169,568.1838,49.4625,0.1727,1.0000,348.6240,0.1892,810.7440,2.3897,0.4706,36.4590,50.0000,63.5410,0.0034,92.0665,97.1897,43.4870,50.0000,50.0000,27.3830,50.0000,63.5410,5.3629,13.7862,0.0000,52.9756
20260128_184937,0.0000,0.5000,0.2500,0.0000,58.7474,1307252.3727,1347.8849,276.3451,0.0396,137.1725,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,1.3351,170.4810,0.3869,0.0000,3.6167,0.8614,18.4513,50.0000,81.5487,67.5678,64.2724,78.1824,44.7732,50.0000,50.0000,100.0000,50.0000,81.5487,100.0000,28.1920,8.8333,66.5884
20260128_185044,0.0000,0.5000,0.2500,0.2500,55.6998,1307252.3727,1674.3057,367.4855,0.0396,182.7428,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1824,1.2533,230.5934,0.2860,201.0966,3.5683,0.6457,24.5278,50.0000,75.4722,67.5678,65.3694,88.6705,40.2082,50.0000,50.0000,100.0000,50.0000,75.4722,76.5263,20.8427,6.6751,49.8649
20260128_185144,0.0000,0.5000,0.2500,0.5000,57.7933,1307252.3727,2000.7264,458.6260,0.0396,228.3130,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1220,1.2035,290.7058,0.2269,405.6313,2.5498,0.5652,30.6043,50.0000,69.3957,67.5678,88.4404,92.5875,62.8104,50.0000,50.0000,100.0000,50.0000,69.3957,52.6512,16.5329,5.3644,69.3431
20260128_185239,0.0000,0.5000,0.2500,0.7500,57.4169,1307252.3727,2327.1472,549.7664,0.0396,273.8832,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.1701,350.8182,0.1880,611.8851,2.6200,0.5093,36.6808,50.0000,63.3192,67.5678,86.8511,95.3045,66.6022,50.0000,50.0000,100.0000,50.0000,63.3192,28.5755,13.7000,4.4839,92.2661
20260128_185332,0.0000,0.5000,0.2500,1.0000,53.6803,1307252.3727,2653.5680,640.9069,0.0396,319.4535,66.2588,49.9631,31.8330,0.0169,568.1838,100.0000,0.1242,1.1461,410.9306,0.1605,819.1212,3.5292,0.6261,42.7573,50.0000,57.2427,67.5678,66.2550,89.6235,89.6208,50.0000,50.0000,100.0000,50.0000,57.2427,4.3851,11.6959,3.8517,68.6426
20260128_185436,0.0000,0.5000,0.5000,0.0000,62.1192,1307252.3727,1686.2207,370.8123,0.0396,184.4062,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1114,1.6703,232.7876,0.2833,0.0000,2.6469,0.4681,24.7496,50.0000,75.2504,86.6939,86.2419,97.3121,37.3160,50.0000,50.0000,100.0000,50.0000,75.2504,100.0000,20.6463,17.6667,72.7793
20260128_185541,0.0000,0.5000,0.5000,0.2500,60.0664,1307252.3727,2012.6415,461.9528,0.0396,229.9764,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.0999,1.5065,292.9000,0.2252,204.3465,2.8914,0.5656,30.8261,50.0000,69.1739,86.6939,80.7018,92.5703,49.5316,50.0000,50.0000,100.0000,50.0000,69.1739,76.1469,16.4090,13.3501,76.4856
20260128_185720,0.0000,0.5000,0.5000,0.5000,55.4906,1307252.3727,2339.0623,553.0933,0.0396,275.5466,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,1.4070,353.0124,0.1868,410.4748,3.0992,0.6515,36.9026,50.0000,63.0974,86.6939,75.9947,88.3909,30.6543,50.0000,50.0000,100.0000,50.0000,63.0974,52.0858,13.6148,10.7288,66.5884
20260128_185831,0.0000,0.5000,0.5000,0.7500,56.9738,1307252.3727,2665.4831,644.2337,0.0396,321.1169,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.0955,1.3402,413.1248,0.1597,617.6213,3.2774,0.6029,42.9791,50.0000,57.0209,86.6939,71.9579,90.7518,78.7361,50.0000,50.0000,100.0000,50.0000,57.0209,27.9059,11.6338,8.9679,77.9124
20260128_185930,0.0000,0.5000,0.5000,1.0000,51.1272,1307252.3727,2991.9039,735.3742,0.0396,366.6871,66.0077,49.9631,31.8330,0.0169,568.1838,100.0000,0.2803,1.2923,473.2372,0.1394,825.4042,2.4387,0.4725,49.0556,50.0000,50.9444,86.6939,90.9570,97.0956,52.5725,50.0000,50.0000,100.0000,50.0000,50.9444,3.6517,10.1560,7.7035,18.2606
